 layer     x     y   occupancy           %    capacity
     0    10     4          13       7.927         164
     0    10     5          14       8.537         164
     0    10     6          17      10.366         164
     0    10     7          21      12.805         164
     0    10     8          21      12.805         164
     0    10     9          18      10.976         164
     0    10    10          20      12.195         164
     0    10    11          25      15.244         164
     0    10    12          28      17.073         164
     0    10    13          41      25.000         164
     0    10    14          53      32.317         164
     0    10    15          58      35.366         164
     0    10    16          62      37.805         164
     0    10    17          56      34.146         164
     0    10    18          50      30.488         164
     0    10    19          39      23.780         164
     0    10    20          35      21.341         164
     0    10    21          36      21.951         164
     0    10    22          33      20.122         164
     0    10    23          44      26.829         164
     0    10    24          54      32.927         164
     0    10    25          50      30.488         164
     0    10    26          65      39.634         164
     0    10    27          69      42.073         164
     0    10    28          63      38.415         164
     0    10    29          65      39.634         164
     0    10    30          53      32.317         164
     0    10    31          34      20.732         164
     0    10    32          28      17.073         164
     0    10    33          21      12.805         164
     0    10    34          11       6.707         164
     0    10    35          12       7.317         164
     0    10    36           7       4.268         164
     0    10    37           4       2.439         164
     0    10    38           4       2.439         164
     0    10    39           5       3.049         164
     0    10    40           5       3.049         164
     0    10    41           6       3.659         164
     0    10    42           7       4.268         164
     0    10    43           8       4.878         164
     0    10    44          10       6.098         164
     0    10    45          10       6.098         164
     0    10    46          11       6.707         164
     0    10    47          11       6.707         164
     0    10    48           7       4.268         164
     0    10    49           6       3.659         164
     0    10    50           4       2.439         164
     0    10    51           4       2.439         164
     0    10    52           4       2.439         164
     0    10    53           5       3.049         164
     0    10    54           6       3.659         164
     0    10    55           0       0.000           0
     0    11     0           0       0.000           0
     0    11     1           4       2.439         164
     0    11     2           5       3.049         164
     0    11     3           4       2.439         164
     0    11     4           9       5.488         164
     0    11     5          13       7.927         164
     0    11     6          17      10.366         164
     0    11     7          25      15.244         164
     0    11     8          30      18.293         164
     0    11     9          28      17.073         164
     0    11    10          35      21.341         164
     0    11    11          46      28.049         164
     0    11    12          47      28.659         164
     0    11    13          58      35.366         164
     0    11    14          66      40.244         164
     0    11    15          60      36.585         164
     0    11    16          63      38.415         164
     0    11    17          64      39.024         164
     0    11    18          57      34.756         164
     0    11    19          46      28.049         164
     0    11    20          41      25.000         164
     0    11    21          41      25.000         164
     0    11    22          41      25.000         164
     0    11    23          50      30.488         164
     0    11    24          60      36.585         164
     0    11    25          57      34.756         164
     0    11    26          63      38.415         164
     0    11    27          65      39.634         164
     0    11    28          64      39.024         164
     0    11    29          60      36.585         164
     0    11    30          52      31.707         164
     0    11    31          41      25.000         164
     0    11    32          30      18.293         164
     0    11    33          26      15.854         164
     0    11    34          17      10.366         164
     0    11    35          15       9.146         164
     0    11    36           9       5.488         164
     0    11    37           9       5.488         164
     0    11    38          10       6.098         164
     0    11    39          11       6.707         164
     0    11    40          10       6.098         164
     0    11    41           8       4.878         164
     0    11    42           7       4.268         164
     0    11    43           7       4.268         164
     0    11    44           7       4.268         164
     0    11    45           7       4.268         164
     0    11    46           7       4.268         164
     0    11    47           7       4.268         164
     0    11    48           7       4.268         164
     0    11    49           7       4.268         164
     0    11    50           7       4.268         164
     0    11    51          10       6.098         164
     0    11    52          10       6.098         164
     0    11    53           9       5.488         164
     0    11    54           9       5.488         164
     0    11    55           0       0.000           0
     0    12     0           0       0.000           0
     0    12     1          10       6.098         164
     0    12     2          10       6.098         164
     0    12     3           9       5.488         164
     0    12     4          14       8.537         164
     0    12     5          21      12.805         164
     0    12     6          27      16.463         164
     0    12     7          38      23.171         164
     0    12     8          45      27.439         164
     0    12     9          45      27.439         164
     0    12    10          49      29.878         164
     0    12    11          62      37.805         164
     0    12    12          59      35.976         164
     0    12    13          67      40.854         164
     0    12    14          72      43.902         164
     0    12    15          57      34.756         164
     0    12    16          61      37.195         164
     0    12    17          58      35.366         164
     0    12    18          57      34.756         164
     0    12    19          54      32.927         164
     0    12    20          53      32.317         164
     0    12    21          55      33.537         164
     0    12    22          56      34.146         164
     0    12    23          67      40.854         164
     0    12    24          73      44.512         164
     0    12    25          71      43.293         164
     0    12    26          71      43.293         164
     0    12    27          71      43.293         164
     0    12    28          64      39.024         164
     0    12    29          60      36.585         164
     0    12    30          53      32.317         164
     0    12    31          42      25.610         164
     0    12    32          33      20.122         164
     0    12    33          30      18.293         164
     0    12    34          26      15.854         164
     0    12    35          24      14.634         164
     0    12    36          24      14.634         164
     0    12    37          22      13.415         164
     0    12    38          20      12.195         164
     0    12    39          22      13.415         164
     0    12    40          20      12.195         164
     0    12    41          17      10.366         164
     0    12    42          16       9.756         164
     0    12    43          14       8.537         164
     0    12    44          14       8.537         164
     0    12    45          12       7.317         164
     0    12    46          11       6.707         164
     0    12    47           9       5.488         164
     0    12    48          10       6.098         164
     0    12    49          10       6.098         164
     0    12    50          10       6.098         164
     0    12    51          10       6.098         164
     0    12    52           8       4.878         164
     0    12    53           7       4.268         164
     0    12    54           7       4.268         164
     0    12    55           0       0.000           0
     0    13     0           0       0.000           0
     0    13     1          15       9.146         164
     0    13     2          14       8.537         164
     0    13     3          13       7.927         164
     0    13     4          17      10.366         164
     0    13     5          21      12.805         164
     0    13     6          31      18.902         164
     0    13     7          45      27.439         164
     0    13     8          60      36.585         164
     0    13     9          70      42.683         164
     0    13    10          71      43.293         164
     0    13    11          81      49.390         164
     0    13    12          79      48.171         164
     0    13    13          87      53.049         164
     0    13    14          94      57.317         164
     0    13    15          90      54.878         164
     0    13    16          86      52.439         164
     0    13    17          78      47.561         164
     0    13    18          71      43.293         164
     0    13    19          69      42.073         164
     0    13    20          74      45.122         164
     0    13    21          75      45.732         164
     0    13    22          74      45.122         164
     0    13    23          72      43.902         164
     0    13    24          64      39.024         164
     0    13    25          54      32.927         164
     0    13    26          54      32.927         164
     0    13    27          49      29.878         164
     0    13    28          44      26.829         164
     0    13    29          41      25.000         164
     0    13    30          34      20.732         164
     0    13    31          29      17.683         164
     0    13    32          31      18.902         164
     0    13    33          41      25.000         164
     0    13    34          39      23.780         164
     0    13    35          36      21.951         164
     0    13    36          33      20.122         164
     0    13    37          24      14.634         164
     0    13    38          28      17.073         164
     0    13    39          32      19.512         164
     0    13    40          33      20.122         164
     0    13    41          35      21.341         164
     0    13    42          38      23.171         164
     0    13    43          35      21.341         164
     0    13    44          30      18.293         164
     0    13    45          25      15.244         164
     0    13    46          17      10.366         164
     0    13    47          12       7.317         164
     0    13    48          12       7.317         164
     0    13    49          10       6.098         164
     0    13    50           8       4.878         164
     0    13    51           8       4.878         164
     0    13    52           8       4.878         164
     0    13    53           8       4.878         164
     0    13    54           8       4.878         164
     0    13    55           0       0.000           0
     0    14     0           0       0.000           0
     0    14     1          12       7.317         164
     0    14     2          12       7.317         164
     0    14     3          14       8.537         164
     0    14     4          12       7.317         164
