 layer     x     y   occupancy           %    capacity
     0     3    47           4       2.439         164
     0     3    48           5       3.049         164
     0     3    49           2       1.220         164
     0     3    50           1       0.610         164
     0     3    51           2       1.220         164
     0     3    52           1       0.610         164
     0     3    53           0       0.000         164
     0     3    54          15       9.146         164
     0     4     0           6       3.659         164
     0     4     1           0       0.000         164
     0     4     2           0       0.000         164
     0     4     3           0       0.000         164
     0     4     4           0       0.000         164
     0     4     5           0       0.000         164
     0     4     6           0       0.000         164
     0     4     7           0       0.000         164
     0     4     8           0       0.000         164
     0     4     9           1       0.610         164
     0     4    10           1       0.610         164
     0     4    11           2       1.220         164
     0     4    12           3       1.829         164
     0     4    13           3       1.829         164
     0     4    14           2       1.220         164
     0     4    15           3       1.829         164
     0     4    16           9       5.488         164
     0     4    17          14       8.537         164
     0     4    18           9       5.488         164
     0     4    19           8       4.878         164
     0     4    20           1       0.610         164
     0     4    21           3       1.829         164
     0     4    22           3       1.829         164
     0     4    23           2       1.220         164
     0     4    24           5       3.049         164
     0     4    25           6       3.659         164
     0     4    26           5       3.049         164
     0     4    27           9       5.488         164
     0     4    28          17      10.366         164
     0     4    29          15       9.146         164
     0     4    30           9       5.488         164
     0     4    31          13       7.927         164
     0     4    32          10       6.098         164
     0     4    33          11       6.707         164
     0     4    34          11       6.707         164
     0     4    35           3       1.829         164
     0     4    36           3       1.829         164
     0     4    37           7       4.268         164
     0     4    38           4       2.439         164
     0     4    39           4       2.439         164
     0     4    40           9       5.488         164
     0     4    41           3       1.829         164
     0     4    42           1       0.610         164
     0     4    43           5       3.049         164
     0     4    44          12       7.317         164
     0     4    45          12       7.317         164
     0     4    46           7       4.268         164
     0     4    47           9       5.488         164
     0     4    48          13       7.927         164
     0     4    49           5       3.049         164
     0     4    50           4       2.439         164
     0     4    51           3       1.829         164
     0     4    52           4       2.439         164
     0     4    53           0       0.000         164
     0     4    54          20      12.195         164
     0     5     0           9       5.488         164
     0     5     1           1       0.610         164
     0     5     2           0       0.000         164
     0     5     3           0       0.000         164
     0     5     4           0       0.000         164
     0     5     5           0       0.000         164
     0     5     6           0       0.000         164
     0     5     7           0       0.000         164
     0     5     8           0       0.000         164
     0     5     9           4       2.439         164
     0     5    10           1       0.610         164
     0     5    11           3       1.829         164
     0     5    12           9       5.488         164
     0     5    13          10       6.098         164
     0     5    14           7       4.268         164
     0     5    15          11       6.707         164
     0     5    16          17      10.366         164
     0     5    17          24      14.634         164
     0     5    18          16       9.756         164
     0     5    19          17      10.366         164
     0     5    20          10       6.098         164
     0     5    21           9       5.488         164
     0     5    22           6       3.659         164
     0     5    23           5       3.049         164
     0     5    24          12       7.317         164
     0     5    25          12       7.317         164
     0     5    26          10       6.098         164
     0     5    27          17      10.366         164
     0     5    28          29      17.683         164
     0     5    29          26      15.854         164
     0     5    30          19      11.585         164
     0     5    31          17      10.366         164
     0     5    32          16       9.756         164
     0     5    33          17      10.366         164
     0     5    34          13       7.927         164
     0     5    35           4       2.439         164
     0     5    36           6       3.659         164
     0     5    37           7       4.268         164
     0     5    38           7       4.268         164
     0     5    39           6       3.659         164
     0     5    40          14       8.537         164
     0     5    41           3       1.829         164
     0     5    42           1       0.610         164
     0     5    43           9       5.488         164
     0     5    44          18      10.976         164
     0     5    45          17      10.366         164
     0     5    46           9       5.488         164
     0     5    47           9       5.488         164
     0     5    48          14       8.537         164
     0     5    49           6       3.659         164
     0     5    50           6       3.659         164
     0     5    51           3       1.829         164
     0     5    52           4       2.439         164
     0     5    53           0       0.000         164
     0     5    54          25      15.244         164
     0     6     0          16       9.756         164
     0     6     1           2       1.220         164
     0     6     2           0       0.000         164
     0     6     3           1       0.610         164
     0     6     4           0       0.000         164
     0     6     5           0       0.000         164
     0     6     6           0       0.000         164
     0     6     7           0       0.000         164
     0     6     8           0       0.000         164
     0     6     9           4       2.439         164
     0     6    10           2       1.220         164
     0     6    11           5       3.049         164
     0     6    12          12       7.317         164
     0     6    13          17      10.366         164
     0     6    14          13       7.927         164
     0     6    15          25      15.244         164
     0     6    16          34      20.732         164
     0     6    17          40      24.390         164
     0     6    18          27      16.463         164
     0     6    19          29      17.683         164
     0     6    20          18      10.976         164
     0     6    21          22      13.415         164
     0     6    22          10       6.098         164
     0     6    23          12       7.317         164
     0     6    24          23      14.024         164
     0     6    25          23      14.024         164
     0     6    26          26      15.854         164
     0     6    27          32      19.512         164
     0     6    28          49      29.878         164
     0     6    29          43      26.220         164
     0     6    30          41      25.000         164
     0     6    31          28      17.073         164
     0     6    32          31      18.902         164
     0     6    33          25      15.244         164
     0     6    34          19      11.585         164
     0     6    35          14       8.537         164
     0     6    36          14       8.537         164
     0     6    37           9       5.488         164
     0     6    38          11       6.707         164
     0     6    39           7       4.268         164
     0     6    40          23      14.024         164
     0     6    41           8       4.878         164
     0     6    42           7       4.268         164
     0     6    43          18      10.976         164
     0     6    44          29      17.683         164
     0     6    45          22      13.415         164
     0     6    46          17      10.366         164
     0     6    47          12       7.317         164
     0     6    48          20      12.195         164
     0     6    49          13       7.927         164
     0     6    50           8       4.878         164
     0     6    51           4       2.439         164
     0     6    52           4       2.439         164
     0     6    53           0       0.000         164
     0     6    54          30      18.293         164
     0     7     0          23      14.024         164
     0     7     1           2       1.220         164
     0     7     2           0       0.000         164
     0     7     3           1       0.610         164
     0     7     4           1       0.610         164
     0     7     5           1       0.610         164
     0     7     6           0       0.000         164
     0     7     7           0       0.000         164
     0     7     8           0       0.000         164
     0     7     9           3       1.829         164
     0     7    10           4       2.439         164
     0     7    11           5       3.049         164
     0     7    12          13       7.927         164
     0     7    13          24      14.634         164
     0     7    14          15       9.146         164
     0     7    15          32      19.512         164
     0     7    16          47      28.659         164
     0     7    17          52      31.707         164
     0     7    18          42      25.610         164
     0     7    19          49      29.878         164
     0     7    20          28      17.073         164
     0     7    21          29      17.683         164
     0     7    22          19      11.585         164
     0     7    23          19      11.585         164
     0     7    24          41      25.000         164
     0     7    25          36      21.951         164
     0     7    26          35      21.341         164
     0     7    27          52      31.707         164
     0     7    28          65      39.634         164
     0     7    29          60      36.585         164
     0     7    30          57      34.756         164
     0     7    31          42      25.610         164
     0     7    32          38      23.171         164
     0     7    33          35      21.341         164
     0     7    34          33      20.122         164
     0     7    35          18      10.976         164
     0     7    36          16       9.756         164
     0     7    37          11       6.707         164
     0     7    38          14       8.537         164
     0     7    39           9       5.488         164
     0     7    40          29      17.683         164
     0     7    41          12       7.317         164
     0     7    42          12       7.317         164
     0     7    43          38      23.171         164
     0     7    44          50      30.488         164
     0     7    45          37      22.561         164
     0     7    46          26      15.854         164
     0     7    47          22      13.415         164
     0     7    48          29      17.683         164
     0     7    49          13       7.927         164
     0     7    50          10       6.098         164
     0     7    51           6       3.659         164
     0     7    52           4       2.439         164
     0     7    53           2       1.220         164
     0     7    54          31      18.902         164
     0     8     0          29      17.683         164
     0     8     1           3       1.829         164
     0     8     2           1       0.610         164
     0     8     3           1       0.610         164
     0     8     4           2       1.220         164
     0     8     5           1       0.610         164
     0     8     6           1       0.610         164
     0     8     7           1       0.610         164
     0     8     8           0       0.000         164
     0     8     9           3       1.829         164
     0     8    10           3       1.829         164
     0     8    11           6       3.659         164
     0     8    12          16       9.756         164
     0     8    13          28      17.073         164
     0     8    14          18      10.976         164
     0     8    15          38      23.171         164
     0     8    16          49      29.878         164
     0     8    17          57      34.756         164
     0     8    18          49      29.878         164
     0     8    19          50      30.488         164
     0     8    20          33      20.122         164
     0     8    21          33      20.122         164
     0     8    22          24      14.634         164
     0     8    23          39      23.780         164
     0     8    24          55      33.537         164
     0     8    25          44      26.829         164
     0     8    26          43      26.220         164
     0     8    27          59      35.976         164
     0     8    28          64      39.024         164
     0     8    29          67      40.854         164
     0     8    30          66      40.244         164
     0     8    31          43      26.220         164
     0     8    32          44      26.829         164
     0     8    33          34      20.732         164
     0     8    34          28      17.073         164
     0     8    35          22      13.415         164
     0     8    36          19      11.585         164
     0     8    37           9       5.488         164
     0     8    38          15       9.146         164
     0     8    39           8       4.878         164
     0     8    40          27      16.463         164
     0     8    41          12       7.317         164
     0     8    42          14       8.537         164
     0     8    43          43      26.220         164
     0     8    44          55      33.537         164
     0     8    45          41      25.000         164
     0     8    46          21      12.805         164
     0     8    47          20      12.195         164
     0     8    48          22      13.415         164
     0     8    49          11       6.707         164
     0     8    50           7       4.268         164
     0     8    51           6       3.659         164
     0     8    52           3       1.829         164
     0     8    53           3       1.829         164
     0     8    54          37      22.561         164
     0     9     0          39      23.780         164
     0     9     1           2       1.220         164
     0     9     2           2       1.220         164
     0     9     3           1       0.610         164
     0     9     4           2       1.220         164
     0     9     5           1       0.610         164
     0     9     6           3       1.829         164
     0     9     7           3       1.829         164
     0     9     8           5       3.049         164
     0     9     9           3       1.829         164
     0     9    10          10       6.098         164
     0     9    11           9       5.488         164
     0     9    12          12       7.317         164
     0     9    13          24      14.634         164
     0     9    14          20      12.195         164
     0     9    15          41      25.000         164
     0     9    16          51      31.098         164
     0     9    17          61      37.195         164
     0     9    18          48      29.268         164
     0     9    19          46      28.049         164
     0     9    20          39      23.780         164
     0     9    21          36      21.951         164
     0     9    22          32      19.512         164
     0     9    23          54      32.927         164
     0     9    24          64      39.024         164
     0     9    25          55      33.537         164
     0     9    26          64      39.024         164
     0     9    27          68      41.463         164
     0     9    28          73      44.512         164
     0     9    29          77      46.951         164
     0     9    30          70      42.683         164
     0     9    31          48      29.268         164
     0     9    32          44      26.829         164
     0     9    33          31      18.902         164
     0     9    34          29      17.683         164
     0     9    35          25      15.244         164
     0     9    36          24      14.634         164
     0     9    37           9       5.488         164
     0     9    38          12       7.317         164
     0     9    39           8       4.878         164
     0     9    40          27      16.463         164
     0     9    41          14       8.537         164
     0     9    42          15       9.146         164
     0     9    43          43      26.220         164
     0     9    44          55      33.537         164
     0     9    45          38      23.171         164
     0     9    46          20      12.195         164
     0     9    47          20      12.195         164
     0     9    48          20      12.195         164
     0     9    49          11       6.707         164
     0     9    50           7       4.268         164
     0     9    51           6       3.659         164
     0     9    52           2       1.220         164
     0     9    53           4       2.439         164
     0     9    54          38      23.171         164
     0    10     0          43      26.220         164
     0    10     1           4       2.439         164
     0    10     2           3       1.829         164
     0    10     3           0       0.000         164
     0    10     4           4       2.439         164
     0    10     5           2       1.220         164
     0    10     6          11       6.707         164
     0    10     7          19      11.585         164
     0    10     8          17      10.366         164
     0    10     9           9       5.488         164
     0    10    10          21      12.805         164
     0    10    11          21      12.805         164
     0    10    12          18      10.976         164
     0    10    13          27      16.463         164
     0    10    14          30      18.293         164
     0    10    15          43      26.220         164
     0    10    16          51      31.098         164
     0    10    17          54      32.927         164
     0    10    18          43      26.220         164
     0    10    19          50      30.488         164
     0    10    20          45      27.439         164
     0    10    21          32      19.512         164
     0    10    22          42      25.610         164
     0    10    23          64      39.024         164
