 layer     x     y   occupancy           %    capacity
     0     6     2           9       6.164         146
     0     6     3          19      13.014         146
     0     6     4          18      12.329         146
     0     6     5          30      20.548         146
     0     6     6          34      23.288         146
     0     6     7          50      34.247         146
     0     6     8          37      25.342         146
     0     6     9          31      21.233         146
     0     6    10          41      28.082         146
     0     6    11          48      32.877         146
     0     6    12          33      22.603         146
     0     6    13          37      25.342         146
     0     6    14          23      15.753         146
     0     6    15          22      15.068         146
     0     6    16          12       8.219         146
     0     6    17          12       8.219         146
     0     6    18          26      17.808         146
     0     6    19          46      31.507         146
     0     6    20          52      35.616         146
     0     6    21          53      36.301         146
     0     6    22          56      38.356         146
     0     6    23          51      34.932         146
     0     6    24          70      47.945         146
     0     6    25          70      47.945         146
     0     6    26          67      45.890         146
     0     6    27          71      48.630         146
     0     6    28          70      47.945         146
     0     6    29          41      28.082         146
     0     6    30          26      17.808         146
     0     6    31          18      12.329         146
     0     6    32          14       9.589         146
     0     6    33          10       6.849         146
     0     6    34          42      28.767         146
     0     7     0          20      13.699         146
     0     7     1           3       2.055         146
     0     7     2           9       6.164         146
     0     7     3          19      13.014         146
     0     7     4          17      11.644         146
     0     7     5          30      20.548         146
     0     7     6          36      24.658         146
     0     7     7          51      34.932         146
     0     7     8          47      32.192         146
     0     7     9          42      28.767         146
     0     7    10          56      38.356         146
     0     7    11          66      45.205         146
     0     7    12          50      34.247         146
     0     7    13          41      28.082         146
     0     7    14          28      19.178         146
     0     7    15          23      15.753         146
     0     7    16          10       6.849         146
     0     7    17          10       6.849         146
     0     7    18          22      15.068         146
     0     7    19          50      34.247         146
     0     7    20          55      37.671         146
     0     7    21          58      39.726         146
     0     7    22          55      37.671         146
     0     7    23          61      41.781         146
     0     7    24          72      49.315         146
     0     7    25          77      52.740         146
     0     7    26          74      50.685         146
     0     7    27          66      45.205         146
     0     7    28          61      41.781         146
     0     7    29          42      28.767         146
     0     7    30          33      22.603         146
     0     7    31          19      13.014         146
     0     7    32          15      10.274         146
     0     7    33           9       6.164         146
     0     7    34          43      29.452         146
     0     8     0          14       9.589         146
     0     8     1           2       1.370         146
     0     8     2          16      10.959         146
     0     8     3          25      17.123         146
     0     8     4          31      21.233         146
     0     8     5          47      32.192         146
     0     8     6          39      26.712         146
     0     8     7          45      30.822         146
     0     8     8          50      34.247         146
     0     8     9          49      33.562         146
     0     8    10          63      43.151         146
     0     8    11          78      53.425         146
     0     8    12          60      41.096         146
     0     8    13          36      24.658         146
     0     8    14          27      18.493         146
     0     8    15          16      10.959         146
     0     8    16          16      10.959         146
     0     8    17          19      13.014         146
     0     8    18          21      14.384         146
     0     8    19          53      36.301         146
     0     8    20          58      39.726         146
     0     8    21          57      39.041         146
     0     8    22          56      38.356         146
     0     8    23          61      41.781         146
     0     8    24          66      45.205         146
     0     8    25          80      54.795         146
     0     8    26          77      52.740         146
     0     8    27          65      44.521         146
     0     8    28          60      41.096         146
     0     8    29          42      28.767         146
     0     8    30          38      26.027         146
     0     8    31          26      17.808         146
     0     8    32          21      14.384         146
     0     8    33          13       8.904         146
     0     8    34          40      27.397         146
     0     9     0          20      13.699         146
     0     9     1           2       1.370         146
     0     9     2          15      10.274         146
     0     9     3          32      21.918         146
     0     9     4          46      31.507         146
     0     9     5          46      31.507         146
     0     9     6          36      24.658         146
     0     9     7          45      30.822         146
     0     9     8          54      36.986         146
     0     9     9          48      32.877         146
     0     9    10          58      39.726         146
     0     9    11          74      50.685         146
     0     9    12          62      42.466         146
     0     9    13          33      22.603         146
     0     9    14          26      17.808         146
     0     9    15          24      16.438         146
     0     9    16          21      14.384         146
     0     9    17          25      17.123         146
     0     9    18          24      16.438         146
     0     9    19          51      34.932         146
     0     9    20          57      39.041         146
     0     9    21          44      30.137         146
     0     9    22          45      30.822         146
     0     9    23          51      34.932         146
     0     9    24          56      38.356         146
     0     9    25          64      43.836         146
     0     9    26          74      50.685         146
     0     9    27          60      41.096         146
     0     9    28          58      39.726         146
     0     9    29          47      32.192         146
     0     9    30          55      37.671         146
     0     9    31          28      19.178         146
     0     9    32          20      13.699         146
     0     9    33          14       9.589         146
     0     9    34          32      21.918         146
     0    10     0          24      16.438         146
     0    10     1           4       2.740         146
     0    10     2          21      14.384         146
     0    10     3          40      27.397         146
     0    10     4          52      35.616         146
     0    10     5          48      32.877         146
     0    10     6          31      21.233         146
     0    10     7          36      24.658         146
     0    10     8          56      38.356         146
     0    10     9          64      43.836         146
     0    10    10          58      39.726         146
     0    10    11          74      50.685         146
     0    10    12          63      43.151         146
     0    10    13          28      19.178         146
     0    10    14          20      13.699         146
     0    10    15          30      20.548         146
     0    10    16          26      17.808         146
     0    10    17          39      26.712         146
     0    10    18          27      18.493         146
     0    10    19          48      32.877         146
     0    10    20          59      40.411         146
     0    10    21          37      25.342         146
     0    10    22          39      26.712         146
     0    10    23          37      25.342         146
     0    10    24          46      31.507         146
     0    10    25          57      39.041         146
     0    10    26          68      46.575         146
     0    10    27          62      42.466         146
     0    10    28          71      48.630         146
     0    10    29          56      38.356         146
     0    10    30          59      40.411         146
     0    10    31          24      16.438         146
     0    10    32          19      13.014         146
     0    10    33          13       8.904         146
     0    10    34          27      18.493         146
     0    11     0          35      23.973         146
     0    11     1           4       2.740         146
     0    11     2          24      16.438         146
     0    11     3          49      33.562         146
     0    11     4          63      43.151         146
     0    11     5          61      41.781         146
     0    11     6          36      24.658         146
     0    11     7          30      20.548         146
     0    11     8          50      34.247         146
     0    11     9          58      39.726         146
     0    11    10          54      36.986         146
     0    11    11          64      43.836         146
     0    11    12          53      36.301         146
     0    11    13          25      17.123         146
     0    11    14          19      13.014         146
     0    11    15          30      20.548         146
     0    11    16          42      28.767         146
     0    11    17          56      38.356         146
     0    11    18          44      30.137         146
     0    11    19          64      43.836         146
     0    11    20          67      45.890         146
     0    11    21          44      30.137         146
     0    11    22          44      30.137         146
     0    11    23          30      20.548         146
     0    11    24          38      26.027         146
     0    11    25          49      33.562         146
     0    11    26          56      38.356         146
     0    11    27          65      44.521         146
     0    11    28          77      52.740         146
     0    11    29          60      41.096         146
     0    11    30          56      38.356         146
     0    11    31          26      17.808         146
     0    11    32          17      11.644         146
     0    11    33          13       8.904         146
     0    11    34          31      21.233         146
     0    12     0          43      29.452         146
     0    12     1           6       4.110         146
     0    12     2          26      17.808         146
     0    12     3          54      36.986         146
     0    12     4          60      41.096         146
     0    12     5          55      37.671         146
     0    12     6          39      26.712         146
     0    12     7          34      23.288         146
     0    12     8          51      34.932         146
     0    12     9          58      39.726         146
     0    12    10          48      32.877         146
     0    12    11          55      37.671         146
     0    12    12          48      32.877         146
     0    12    13          30      20.548         146
     0    12    14          27      18.493         146
     0    12    15          39      26.712         146
     0    12    16          52      35.616         146
     0    12    17          69      47.260         146
     0    12    18          59      40.411         146
     0    12    19          63      43.151         146
     0    12    20          64      43.836         146
     0    12    21          42      28.767         146
     0    12    22          51      34.932         146
     0    12    23          38      26.027         146
     0    12    24          41      28.082         146
     0    12    25          43      29.452         146
     0    12    26          43      29.452         146
     0    12    27          62      42.466         146
     0    12    28          73      50.000         146
     0    12    29          64      43.836         146
     0    12    30          57      39.041         146
     0    12    31          26      17.808         146
     0    12    32          13       8.904         146
     0    12    33           9       6.164         146
     0    12    34          32      21.918         146
