 layer     x     y   occupancy           %    capacity
     0    25     9          44      30.137         146
     0    25    10          48      32.877         146
     0    25    11          47      32.192         146
     0    25    12          40      27.397         146
     0    25    13          43      29.452         146
     0    25    14          53      36.301         146
     0    25    15          60      41.096         146
     0    25    16          65      44.521         146
     0    25    17          73      50.000         146
     0    25    18          74      50.685         146
     0    25    19          78      53.425         146
     0    25    20          84      57.534         146
     0    25    21          78      53.425         146
     0    25    22          69      47.260         146
     0    25    23          66      45.205         146
     0    25    24          61      41.781         146
     0    25    25          59      40.411         146
     0    25    26          64      43.836         146
     0    25    27          53      36.301         146
     0    25    28          47      32.192         146
     0    25    29          38      26.027         146
     0    25    30          20      13.699         146
     0    25    31          14       9.589         146
     0    25    32           7       4.795         146
     0    25    33           5       3.425         146
     0    25    34           5       3.425         146
     0    25    35           0       0.000           0
     0    26     0           0       0.000           0
     0    26     1           2       1.370         146
     0    26     2           2       1.370         146
     0    26     3           4       2.740         146
     0    26     4           9       6.164         146
     0    26     5          13       8.904         146
     0    26     6          22      15.068         146
     0    26     7          34      23.288         146
     0    26     8          43      29.452         146
     0    26     9          52      35.616         146
     0    26    10          50      34.247         146
     0    26    11          45      30.822         146
     0    26    12          45      30.822         146
     0    26    13          48      32.877         146
     0    26    14          65      44.521         146
     0    26    15          72      49.315         146
     0    26    16          79      54.110         146
     0    26    17          81      55.479         146
     0    26    18          79      54.110         146
     0    26    19          90      61.644         146
     0    26    20          86      58.904         146
     0    26    21          91      62.329         146
     0    26    22          86      58.904         146
     0    26    23          81      55.479         146
     0    26    24          74      50.685         146
     0    26    25          67      45.890         146
     0    26    26          68      46.575         146
     0    26    27          60      41.096         146
     0    26    28          60      41.096         146
     0    26    29          46      31.507         146
     0    26    30          28      19.178         146
     0    26    31          20      13.699         146
     0    26    32          14       9.589         146
     0    26    33          12       8.219         146
     0    26    34          12       8.219         146
     0    26    35           0       0.000           0
     0    27     0           0       0.000           0
     0    27     1           6       4.110         146
     0    27     2           6       4.110         146
     0    27     3           8       5.479         146
     0    27     4          12       8.219         146
     0    27     5          16      10.959         146
     0    27     6          24      16.438         146
     0    27     7          31      21.233         146
     0    27     8          42      28.767         146
     0    27     9          45      30.822         146
     0    27    10          50      34.247         146
     0    27    11          54      36.986         146
     0    27    12          59      40.411         146
     0    27    13          65      44.521         146
     0    27    14          70      47.945         146
     0    27    15          73      50.000         146
     0    27    16          71      48.630         146
     0    27    17          75      51.370         146
     0    27    18          83      56.849         146
     0    27    19          89      60.959         146
     0    27    20          92      63.014         146
     0    27    21          85      58.219         146
     0    27    22          78      53.425         146
     0    27    23          82      56.164         146
     0    27    24          80      54.795         146
     0    27    25          78      53.425         146
     0    27    26          66      45.205         146
     0    27    27          53      36.301         146
     0    27    28          37      25.342         146
     0    27    29          27      18.493         146
     0    27    30          19      13.014         146
     0    27    31          11       7.534         146
     0    27    32           9       6.164         146
     0    27    33           9       6.164         146
     0    27    34           9       6.164         146
     0    27    35           0       0.000           0
     0    28     0           0       0.000           0
     0    28     1           7       4.795         146
     0    28     2           8       5.479         146
     0    28     3           8       5.479         146
     0    28     4           8       5.479         146
     0    28     5          15      10.274         146
     0    28     6          24      16.438         146
     0    28     7          30      20.548         146
     0    28     8          40      27.397         146
     0    28     9          41      28.082         146
     0    28    10          44      30.137         146
     0    28    11          45      30.822         146
     0    28    12          49      33.562         146
     0    28    13          54      36.986         146
     0    28    14          57      39.041         146
     0    28    15          71      48.630         146
     0    28    16          72      49.315         146
     0    28    17          75      51.370         146
     0    28    18          83      56.849         146
     0    28    19          82      56.164         146
     0    28    20          82      56.164         146
     0    28    21          83      56.849         146
     0    28    22          79      54.110         146
     0    28    23          79      54.110         146
     0    28    24          73      50.000         146
     0    28    25          65      44.521         146
     0    28    26          48      32.877         146
     0    28    27          32      21.918         146
     0    28    28          20      13.699         146
     0    28    29          11       7.534         146
     0    28    30           9       6.164         146
     0    28    31           7       4.795         146
     0    28    32           8       5.479         146
     0    28    33           7       4.795         146
     0    28    34           7       4.795         146
     0    28    35           0       0.000           0
     0    29     0           0       0.000           0
     0    29     1           7       4.795         146
     0    29     2           7       4.795         146
     0    29     3           9       6.164         146
     0    29     4           9       6.164         146
     0    29     5          20      13.699         146
     0    29     6          32      21.918         146
     0    29     7          41      28.082         146
     0    29     8          53      36.301         146
     0    29     9          57      39.041         146
     0    29    10          57      39.041         146
     0    29    11          55      37.671         146
     0    29    12          56      38.356         146
     0    29    13          54      36.986         146
     0    29    14          60      41.096         146
     0    29    15          66      45.205         146
     0    29    16          71      48.630         146
     0    29    17          68      46.575         146
     0    29    18          73      50.000         146
     0    29    19          74      50.685         146
     0    29    20          66      45.205         146
     0    29    21          76      52.055         146
     0    29    22          74      50.685         146
     0    29    23          75      51.370         146
     0    29    24          73      50.000         146
     0    29    25          58      39.726         146
     0    29    26          38      26.027         146
     0    29    27          21      14.384         146
     0    29    28          11       7.534         146
     0    29    29           6       4.110         146
     0    29    30           4       2.740         146
     0    29    31           2       1.370         146
     0    29    32           2       1.370         146
     0    29    33           2       1.370         146
     0    29    34           2       1.370         146
     0    29    35           0       0.000           0
     0    30     0           0       0.000           0
     0    30     1          12       8.219         146
     0    30     2          13       8.904         146
     0    30     3          15      10.274         146
     0    30     4          17      11.644         146
     0    30     5          30      20.548         146
     0    30     6          43      29.452         146
     0    30     7          54      36.986         146
     0    30     8          66      45.205         146
     0    30     9          71      48.630         146
     0    30    10          63      43.151         146
     0    30    11          56      38.356         146
     0    30    12          47      32.192         146
     0    30    13          46      31.507         146
     0    30    14          52      35.616         146
     0    30    15          54      36.986         146
     0    30    16          61      41.781         146
     0    30    17          59      40.411         146
     0    30    18          55      37.671         146
     0    30    19          67      45.890         146
     0    30    20          66      45.205         146
     0    30    21          55      37.671         146
     0    30    22          62      42.466         146
     0    30    23          62      42.466         146
     0    30    24          61      41.781         146
     0    30    25          60      41.096         146
     0    30    26          49      33.562         146
     0    30    27          32      21.918         146
     0    30    28          18      12.329         146
     0    30    29          13       8.904         146
     0    30    30           8       5.479         146
     0    30    31           4       2.740         146
     0    30    32           4       2.740         146
     0    30    33           3       2.055         146
     0    30    34           3       2.055         146
     0    30    35           0       0.000           0
     0    31     0           0       0.000           0
     0    31     1           9       6.164         146
     0    31     2          11       7.534         146
     0    31     3          13       8.904         146
     0    31     4          16      10.959         146
     0    31     5          30      20.548         146
     0    31     6          40      27.397         146
     0    31     7          53      36.301         146
     0    31     8          63      43.151         146
     0    31     9          60      41.096         146
     0    31    10          52      35.616         146
     0    31    11          41      28.082         146
     0    31    12          28      19.178         146
     0    31    13          22      15.068         146
     0    31    14          24      16.438         146
     0    31    15          24      16.438         146
     0    31    16          31      21.233         146
     0    31    17          34      23.288         146
     0    31    18          36      24.658         146
     0    31    19          45      30.822         146
     0    31    20          39      26.712         146
     0    31    21          37      25.342         146
     0    31    22          32      21.918         146
     0    31    23          24      16.438         146
     0    31    24          26      17.808         146
     0    31    25          19      13.014         146
     0    31    26          21      14.384         146
     0    31    27          17      11.644         146
     0    31    28          10       6.849         146
     0    31    29           8       5.479         146
     0    31    30           3       2.055         146
     0    31    31           1       0.685         146
     0    31    32           1       0.685         146
     0    31    33           1       0.685         146
     0    31    34           1       0.685         146
     0    31    35           0       0.000           0
     0    32     0           0       0.000           0
     0    32     1           9       6.164         146
     0    32     2           9       6.164         146
     0    32     3          14       9.589         146
     0    32     4          22      15.068         146
     0    32     5          35      23.973         146
     0    32     6          47      32.192         146
     0    32     7          57      39.041         146
     0    32     8          60      41.096         146
     0    32     9          59      40.411         146
     0    32    10          52      35.616         146
     0    32    11          41      28.082         146
     0    32    12          34      23.288         146
     0    32    13          27      18.493         146
     0    32    14          28      19.178         146
     0    32    15          26      17.808         146
     0    32    16          24      16.438         146
     0    32    17          20      13.699         146
     0    32    18          15      10.274         146
     0    32    19          14       9.589         146
     0    32    20          12       8.219         146
     0    32    21          10       6.849         146
     0    32    22           7       4.795         146
     0    32    23           8       5.479         146
     0    32    24           8       5.479         146
     0    32    25           8       5.479         146
     0    32    26           8       5.479         146
     0    32    27           5       3.425         146
     0    32    28           4       2.740         146
     0    32    29           4       2.740         146
     0    32    30           3       2.055         146
     0    32    31           2       1.370         146
     0    32    32           2       1.370         146
     0    32    33           2       1.370         146
     0    32    34           2       1.370         146
     0    32    35           0       0.000           0
     0    33     0           0       0.000           0
     0    33     1           8       5.479         146
     0    33     2          14       9.589         146
     0    33     3          22      15.068         146
     0    33     4          31      21.233         146
     0    33     5          42      28.767         146
     0    33     6          53      36.301         146
     0    33     7          59      40.411         146
     0    33     8          60      41.096         146
     0    33     9          63      43.151         146
     0    33    10          54      36.986         146
     0    33    11          56      38.356         146
     0    33    12          55      37.671         146
     0    33    13          53      36.301         146
     0    33    14          50      34.247         146
     0    33    15          42      28.767         146
     0    33    16          36      24.658         146
     0    33    17          21      14.384         146
     0    33    18          14       9.589         146
     0    33    19           7       4.795         146
     0    33    20           1       0.685         146
     0    33    21           2       1.370         146
     0    33    22           2       1.370         146
     0    33    23           1       0.685         146
     0    33    24           2       1.370         146
     0    33    25           4       2.740         146
     0    33    26           5       3.425         146
     0    33    27           7       4.795         146
     0    33    28           8       5.479         146
     0    33    29           6       4.110         146
     0    33    30           6       4.110         146
     0    33    31           4       2.740         146
     0    33    32           2       1.370         146
     0    33    33           1       0.685         146
     0    33    34           0       0.000         146
     0    33    35           0       0.000           0
     0    34     0           0       0.000           0
     0    34     1           9       6.164         146
     0    34     2          17      11.644         146
     0    34     3          27      18.493         146
     0    34     4          38      26.027         146
     0    34     5          51      34.932         146
     0    34     6          59      40.411         146
     0    34     7          66      45.205         146
     0    34     8          72      49.315         146
     0    34     9          73      50.000         146
     0    34    10          75      51.370         146
     0    34    11          73      50.000         146
     0    34    12          76      52.055         146
     0    34    13          75      51.370         146
     0    34    14          75      51.370         146
     0    34    15          71      48.630         146
     0    34    16          52      35.616         146
     0    34    17          38      26.027         146
     0    34    18          20      13.699         146
     0    34    19          10       6.849         146
     0    34    20           7       4.795         146
     0    34    21           5       3.425         146
     0    34    22           4       2.740         146
     0    34    23           2       1.370         146
     0    34    24           3       2.055         146
     0    34    25           5       3.425         146
     0    34    26           8       5.479         146
     0    34    27          11       7.534         146
     0    34    28          14       9.589         146
     0    34    29          16      10.959         146
     0    34    30          14       9.589         146
     0    34    31          10       6.849         146
     0    34    32           5       3.425         146
     0    34    33           1       0.685         146
     0    34    34           0       0.000         146
     0    34    35           0       0.000           0
